Unnamed: 0,season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified
1315,2021,REG,PIT,5,00-0036326,WR,Chase Claypool,Chase,Claypool,None,None,None,Hamstring,None,Full Participation in Practice,2021-10-08 19:25:16
1320,2021,REG,PIT,5,00-0033857,WR,JuJu Smith-Schuster,JuJu,Smith-Schuster,None,None,None,Ribs,None,Full Participation in Practice,2021-10-08 19:23:54
1336,2021,REG,SEA,5,00-0036244,TE,Colby Parkinson,Colby,Parkinson,None,None,None,Foot,None,Full Participation in Practice,2021-10-04 20:36:18
1340,2021,REG,SEA,5,00-0035640,WR,DK Metcalf,DK,Metcalf,None,None,None,Foot,None,Limited Participation in Practice,2021-10-06 19:32:40
1347,2021,REG,SF,5,00-0036567,RB,Elijah Mitchell,Elijah,Mitchell,None,None,None,Shoulder,None,Full Participation in Practice,2021-10-08 20:26:53
1350,2021,REG,SF,5,00-0031345,QB,Jimmy Garoppolo,Jimmy,Garoppolo,Calf,None,Out,Calf,None,Did Not Participate In Practice,2021-10-08 20:05:16
1352,2021,REG,SF,5,00-0033288,TE,George Kittle,George,Kittle,Calf,None,Doubtful,Calf,None,Did Not Participate In Practice,2021-10-08 20:05:50
1358,2021,REG,TB,5,00-0033921,WR,Chris Godwin,Chris,Godwin,None,None,None,Thumb,None,Full Participation in Practice,2021-10-08 18:41:36
1366,2021,REG,TEN,5,00-0035676,WR,A.J. Brown,A.J.,Brown,None,None,None,Hamstring,None,Full Participation in Practice,2021-10-08 19:35:01
1370,2021,REG,TEN,5,00-0032764,RB,Derrick Henry,Derrick,Henry,None,None,None,Not injury related - resting player,None,Full Participation in Practice,2021-10-08 19:35:30
1386,2021,REG,TEN,5,00-0036182,WR,Nick Westbrook-Ikhine,Nick,Westbrook-Ikhine,Hamstring,None,Questionable,Hamstring,None,Full Participation in Practice,2021-10-08 19:36:34
1394,2021,REG,WAS,5,00-0036626,WR,Dyami Brown,Dyami,Brown,Knee,None,Out,Knee,None,Did Not Participate In Practice,2021-10-08 17:18:20
1398,2021,REG,WAS,5,00-0036328,RB,Antonio Gibson,Antonio,Gibson,Shin,None,Questionable,Shin,None,Limited Participation in Practice,2021-10-08 17:18:14
1400,2021,REG,WAS,5,00-0033282,WR,Curtis Samuel,Curtis,Samuel,Groin,None,Questionable,Groin,None,Limited Participation in Practice,2021-10-08 17:18:14
1404,2021,REG,ARI,6,00-0030564,WR,DeAndre Hopkins,DeAndre,Hopkins,None,None,None,Illness,None,Full Participation in Practice,2021-10-15 19:56:43
1405,2021,REG,ARI,6,00-0035228,QB,Kyler Murray,Kyler,Murray,None,None,None,right Shoulder,None,Full Participation in Practice,2021-10-15 19:56:49
1406,2021,REG,ARI,6,00-0030061,TE,Zach Ertz,Zach,Ertz,Not Injury Related,None,Out,None,None,"
    ",2021-10-16 19:37:00
1410,2021,REG,ARI,6,00-0034681,RB,Chase Edmonds,Chase,Edmonds,Shoulder,None,Questionable,Shoulder,None,Limited Participation in Practice,2021-10-15 19:57:40
1418,2021,REG,BAL,6,00-0034796,QB,Lamar Jackson,Lamar,Jackson,None,None,None,Illness,None,Full Participation in Practice,2021-10-15 19:56:29
1425,2021,REG,BUF,6,00-0031588,WR,Stefon Diggs,Stefon,Diggs,None,None,None,Not injury related - resting player,None,Did Not Participate In Practice,2021-10-16 18:31:58
1437,2021,REG,CAR,6,00-0033280,RB,Christian McCaffrey,Christian,McCaffrey,Hamstring,None,Out,Hamstring,None,Did Not Participate In Practice,2021-10-15 18:22:22
1441,2021,REG,CHI,6,00-0036945,QB,Justin Fields,Justin,Fields,None,None,None,Rib,Knee,Full Participation in Practice,2021-10-15 18:53:39
1444,2021,REG,CHI,6,00-0036309,WR,Darnell Mooney,Darnell,Mooney,None,None,None,Groin,None,Full Participation in Practice,2021-10-15 18:55:03
1459,2021,REG,CIN,6,00-0036442,QB,Joe Burrow,Joe,Burrow,None,None,None,Throat,None,Full Participation in Practice,2021-10-15 19:00:43
1466,2021,REG,CIN,6,00-0033897,RB,Joe Mixon,Joe,Mixon,Ankle,None,Questionable,Ankle,None,Limited Participation in Practice,2021-10-15 19:02:35
1471,2021,REG,CLE,6,00-0033885,TE,David Njoku,David,Njoku,None,None,None,Knee,None,Limited Participation in Practice,2021-10-15 18:29:12
1472,2021,REG,CLE,6,00-0034791,RB,Nick Chubb,Nick,Chubb,Calf,None,Out,Calf,None,Did Not Participate In Practice,2021-10-15 18:31:31
1479,2021,REG,CLE,6,00-0033923,RB,Kareem Hunt,Kareem,Hunt,Wrist,Knee,Questionable,Wrist,Knee,Limited Participation in Practice,2021-10-15 18:31:23
1488,2021,REG,DAL,6,00-0033045,RB,Ezekiel Elliott,Ezekiel,Elliott,Ribs,None,Questionable,Ribs,None,Limited Participation in Practice,2021-10-15 19:51:09
1498,2021,REG,DEN,6,00-0034348,WR,Courtland Sutton,Courtland,Sutton,None,None,None,Ankle,None,Full Participation in Practice,2021-10-15 20:10:11
1508,2021,REG,DET,6,00-0035229,TE,T.J. Hockenson,T.J.,Hockenson,Knee,None,Questionable,Knee,None,Limited Participation in Practice,2021-10-15 19:03:41
1509,2021,REG,DET,6,00-0036275,RB,D'Andre Swift,D'Andre,Swift,Groin,None,Questionable,Groin,None,Limited Participation in Practice,2021-10-15 19:03:41
1510,2021,REG,DET,6,00-0033948,RB,Jamaal Williams,Jamaal,Williams,Hip,Illness,Questionable,Hip,Illness,Limited Participation in Practice,2021-10-15 19:03:41
1511,2021,REG,GB,6,00-0031381,WR,Davante Adams,Davante,Adams,None,None,None,Not injury related - resting player,None,Full Participation in Practice,2021-10-15 18:48:12
1517,2021,REG,GB,6,00-0033293,RB,Aaron Jones,Aaron,Jones,None,None,None,Ankle,None,Limited Participation in Practice,2021-10-15 18:48:04
1526,2021,REG,HOU,6,00-0031236,WR,Brandin Cooks,Brandin,Cooks,None,None,None,Not injury related - resting player,None,Limited Participation in Practice,2021-10-13 21:06:18
1528,2021,REG,HOU,6,00-0033537,QB,Deshaun Watson,Deshaun,Watson,Not injury related - personal matter,None,Out,Not injury related - personal matter,None,Did Not Participate In Practice,2021-10-15 18:47:28
1561,2021,REG,KC,6,00-0033040,WR,Tyreek Hill,Tyreek,Hill,Quadricep,None,Questionable,Quadricep,None,Limited Participation in Practice,2021-10-15 19:23:25
1571,2021,REG,LAC,6,00-0033536,WR,Mike Williams,Mike,Williams,Knee,None,Questionable,Knee,None,Did Not Participate In Practice,2021-10-15 19:52:18
1587,2021,REG,LV,6,00-0031610,TE,Darren Waller,Darren,Waller,None,None,None,Not injury related - resting player,Knee,Full Participation in Practice,2021-10-15 19:56:08
1588,2021,REG,LV,6,00-0035700,RB,Josh Jacobs,Josh,Jacobs,None,None,None,Illness,None,Limited Participation in Practice,2021-10-15 19:57:13
1593,2021,REG,MIA,6,00-0031547,WR,DeVante Parker,DeVante,Parker,Shoulder,Hamstring,Out,Shoulder,Hamstring,Did Not Participate In Practice,2021-10-15 17:30:02
1594,2021,REG,MIA,6,00-0033119,QB,Jacoby Brissett,Jacoby,Brissett,Hamstring,None,Questionable,Hamstring,None,Limited Participation in Practice,2021-10-15 17:30:20
1600,2021,REG,MIN,6,00-0033893,RB,Dalvin Cook,Dalvin,Cook,None,None,None,Ankle,None,Full Participation in Practice,2021-10-15 17:23:25
1602,2021,REG,MIN,6,00-0034972,RB,Alexander Mattison,Alexander,Mattison,None,None,None,Shoulder,None,Full Participation in Practice,2021-10-15 17:23:36
1606,2021,REG,MIN,6,00-0036322,WR,Justin Jefferson,Justin,Jefferson,None,None,None,Ankle,None,Limited Participation in Practice,2021-10-15 17:23:55
1608,2021,REG,MIN,6,00-0030035,WR,Adam Thielen,Adam,Thielen,None,None,None,Foot,None,Limited Participation in Practice,2021-10-15 17:23:44
1624,2021,REG,NYG,6,00-0035710,QB,Daniel Jones,Daniel,Jones,None,None,None,Concussion,None,Full Participation in Practice,2021-10-15 19:58:57
1630,2021,REG,NYG,6,00-0034844,RB,Saquon Barkley,Saquon,Barkley,Ankle,None,Out,Ankle,None,Did Not Participate In Practice,2021-10-15 19:54:08
1634,2021,REG,NYG,6,00-0035535,WR,Darius Slayton,Darius,Slayton,Hamstring,None,Questionable,Hamstring,None,Limited Participation in Practice,2021-10-15 19:57:07
1636,2021,REG,NYG,6,00-0036913,WR,Kadarius Toney,Kadarius,Toney,Ankle,None,Questionable,Ankle,None,Limited Participation in Practice,2021-10-15 19:57:54
1637,2021,REG,PHI,6,00-0034351,TE,Dallas Goedert,Dallas,Goedert,None,None,None,Illness,None,Did Not Participate In Practice,2021-10-11 20:15:27
1644,2021,REG,PIT,6,00-0036326,WR,Chase Claypool,Chase,Claypool,None,None,None,Hamstring,None,Full Participation in Practice,2021-10-15 19:35:25
1652,2021,REG,PIT,6,00-0033857,WR,JuJu Smith-Schuster,JuJu,Smith-Schuster,Shoulder,None,Out,Shoulder,None,Did Not Participate In Practice,2021-10-15 19:37:17
1662,2021,REG,SEA,6,00-0035640,WR,DK Metcalf,DK,Metcalf,None,None,None,Ankle,None,Limited Participation in Practice,2021-10-15 21:05:30
1665,2021,REG,SEA,6,00-0029263,QB,Russell Wilson,Russell,Wilson,right Finger,None,Out,right Finger,None,Limited Participation in Practice,2021-10-15 19:49:29
1667,2021,REG,TB,6,00-0019596,QB,Tom Brady,Tom,Brady,None,None,None,right Thumb,None,Full Participation in Practice,2021-10-13 18:35:18
1670,2021,REG,TB,6,00-0033921,WR,Chris Godwin,Chris,Godwin,None,None,None,Knee,Ankle,Full Participation in Practice,2021-10-13 18:35:27
1678,2021,REG,TEN,6,00-0035676,WR,A.J. Brown,A.J.,Brown,None,None,None,Hamstring,None,Full Participation in Practice,2021-10-16 19:33:02
1681,2021,REG,TEN,6,00-0032764,RB,Derrick Henry,Derrick,Henry,None,None,None,Not injury related - resting player,None,Full Participation in Practice,2021-10-16 19:33:02
1685,2021,REG,TEN,6,00-0036182,WR,Nick Westbrook-Ikhine,Nick,Westbrook-Ikhine,None,None,None,Hamstring,None,Full Participation in Practice,2021-10-16 19:33:02
1697,2021,REG,WAS,6,00-0033282,WR,Curtis Samuel,Curtis,Samuel,Groin,None,Out,Groin,None,Did Not Participate In Practice,2021-10-15 17:16:55
1700,2021,REG,WAS,6,00-0035659,WR,Terry McLaurin,Terry,McLaurin,Hamstring,None,Questionable,Hamstring,None,Did Not Participate In Practice,2021-10-15 17:16:19
1701,2021,REG,WAS,6,00-0036626,WR,Dyami Brown,Dyami,Brown,Knee,None,Questionable,Knee,None,Limited Participation in Practice,2021-10-15 17:16:19
1702,2021,REG,WAS,6,00-0036328,RB,Antonio Gibson,Antonio,Gibson,Shin,None,Questionable,Shin,None,Limited Participation in Practice,2021-10-15 17:16:19
1706,2021,REG,ARI,7,00-0030564,WR,DeAndre Hopkins,DeAndre,Hopkins,None,None,None,Not injury related - resting player,None,Did Not Participate In Practice,2021-10-20 19:48:37
1709,2021,REG,ARI,7,00-0034681,RB,Chase Edmonds,Chase,Edmonds,None,None,None,Shoulder,None,Full Participation in Practice,2021-10-22 19:47:26
1743,2021,REG,CHI,7,00-0036906,RB,Khalil Herbert,Khalil,Herbert,None,None,None,Shoulder,None,Full Participation in Practice,2021-10-22 18:36:44
1744,2021,REG,CHI,7,00-0036309,WR,Darnell Mooney,Darnell,Mooney,None,None,None,Groin,None,Full Participation in Practice,2021-10-22 18:37:43
1755,2021,REG,CIN,7,00-0036442,QB,Joe Burrow,Joe,Burrow,None,None,None,Throat,None,Full Participation in Practice,2021-10-22 19:00:38
1761,2021,REG,CIN,7,00-0033526,RB,Samaje Perine,Samaje,Perine,None,None,None,Not injury related - resting player,None,Full Participation in Practice,2021-10-22 19:01:34
1766,2021,REG,CLE,7,00-0033923,RB,Kareem Hunt,Kareem,Hunt,None,None,None,Calf,None,Did Not Participate In Practice,2021-10-18 19:49:10
1775,2021,REG,CLE,7,00-0033885,TE,David Njoku,David,Njoku,None,None,None,Knee,None,Limited Participation in Practice,2021-10-20 17:34:39
1776,2021,REG,CLE,7,00-0034791,RB,Nick Chubb,Nick,Chubb,Calf,None,Out,Calf,None,Did Not Participate In Practice,2021-10-20 17:36:06
1778,2021,REG,CLE,7,00-0034855,QB,Baker Mayfield,Baker,Mayfield,left Shoulder,None,Out,left Shoulder,None,Did Not Participate In Practice,2021-10-20 17:36:54
1789,2021,REG,DEN,7,00-0035644,TE,Noah Fant,Noah,Fant,None,None,None,Foot,None,Full Participation in Practice,2021-10-20 19:10:12
1804,2021,REG,DET,7,00-0035229,TE,T.J. Hockenson,T.J.,Hockenson,Knee,None,Questionable,Knee,None,Limited Participation in Practice,2021-10-22 19:53:56
1805,2021,REG,DET,7,00-0036275,RB,D'Andre Swift,D'Andre,Swift,Groin,None,Questionable,Groin,None,Limited Participation in Practice,2021-10-22 19:53:56
1814,2021,REG,HOU,7,00-0031236,WR,Brandin Cooks,Brandin,Cooks,None,None,None,Not injury related - resting player,None,Did Not Participate In Practice,2021-10-20 21:07:51
1817,2021,REG,HOU,7,00-0033537,QB,Deshaun Watson,Deshaun,Watson,Not injury related - personal matter,None,Out,Not injury related - personal matter,None,Did Not Participate In Practice,2021-10-22 19:34:50
1819,2021,REG,HOU,7,00-0036554,WR,Nico Collins,Nico,Collins,Foot,None,Questionable,Foot,None,Limited Participation in Practice,2021-10-22 19:34:33
1835,2021,REG,KC,7,00-0030506,TE,Travis Kelce,Travis,Kelce,None,None,None,Neck,None,Full Participation in Practice,2021-10-22 19:52:02
1847,2021,REG,KC,7,00-0033040,WR,Tyreek Hill,Tyreek,Hill,Quadricep,None,Questionable,Quadricep,None,Limited Participation in Practice,2021-10-22 19:53:00
1854,2021,REG,LV,7,00-0031280,QB,Derek Carr,Derek,Carr,None,None,None,left Finger,None,Full Participation in Practice,2021-10-22 19:49:27
1870,2021,REG,LV,7,00-0031610,TE,Darren Waller,Darren,Waller,Ankle,None,Questionable,Not injury related - resting player,"Knee, ankle",Limited Participation in Practice,2021-10-23 23:47:03
1874,2021,REG,MIA,7,00-0033119,QB,Jacoby Brissett,Jacoby,Brissett,None,None,None,Hamstring,None,Limited Participation in Practice,2021-10-22 18:40:17
1878,2021,REG,MIA,7,00-0036212,QB,Tua Tagovailoa,Tua,Tagovailoa,None,None,None,Ribs,None,Limited Participation in Practice,2021-10-22 18:40:17
1883,2021,REG,MIA,7,00-0031547,WR,DeVante Parker,DeVante,Parker,Shoulder,Hamstring,Questionable,Shoulder,Hamstring,Limited Participation in Practice,2021-10-22 18:49:18
1908,2021,REG,NO,7,00-0035215,WR,Deonte Harty,Deonte,Harty,Hamstring,None,Out,Hamstring,None,Did Not Participate In Practice,2021-10-23 20:06:39
1909,2021,REG,NO,7,00-0033357,QB,Taysom Hill,Taysom,Hill,Concussion,None,Out,Concussion,None,Did Not Participate In Practice,2021-10-23 20:06:44
1916,2021,REG,NYG,7,00-0034844,RB,Saquon Barkley,Saquon,Barkley,Ankle,None,Out,Ankle,None,Did Not Participate In Practice,2021-10-22 17:33:00
1918,2021,REG,NYG,7,00-0036913,WR,Kadarius Toney,Kadarius,Toney,Ankle,None,Out,Ankle,None,Did Not Participate In Practice,2021-10-22 17:33:46
1921,2021,REG,NYG,7,00-0033881,TE,Evan Engram,Evan,Engram,Calf,None,Questionable,Calf,None,Limited Participation in Practice,2021-10-22 17:32:48
1924,2021,REG,NYG,7,00-0035535,WR,Darius Slayton,Darius,Slayton,Hamstring,None,Questionable,Hamstring,None,Limited Participation in Practice,2021-10-22 17:32:48
1937,2021,REG,PHI,7,00-0034351,TE,Dallas Goedert,Dallas,Goedert,None,None,None,Illness,None,Limited Participation in Practice,2021-10-22 17:55:38
1950,2021,REG,SEA,7,00-0035640,WR,DK Metcalf,DK,Metcalf,None,None,None,Foot,None,Limited Participation in Practice,2021-10-23 21:29:34
1956,2021,REG,SF,7,00-0031345,QB,Jimmy Garoppolo,Jimmy,Garoppolo,None,None,None,Calf,None,Full Participation in Practice,2021-10-22 20:31:28
1965,2021,REG,TB,7,00-0019596,QB,Tom Brady,Tom,Brady,None,None,None,right Thumb,None,Full Participation in Practice,2021-10-22 17:48:16
1976,2021,REG,TEN,7,00-0035676,WR,A.J. Brown,A.J.,Brown,None,None,None,Illness,None,Full Participation in Practice,2021-10-22 19:35:18
1978,2021,REG,TEN,7,00-0032764,RB,Derrick Henry,Derrick,Henry,None,None,None,Not injury related - resting player,None,Full Participation in Practice,2021-10-22 19:35:36
1990,2021,REG,WAS,7,00-0035659,WR,Terry McLaurin,Terry,McLaurin,None,None,None,Hamstring,None,Full Participation in Practice,2021-10-22 18:01:06
1991,2021,REG,WAS,7,00-0036626,WR,Dyami Brown,Dyami,Brown,None,None,None,Knee,None,Limited Participation in Practice,2021-10-22 18:01:00
1994,2021,REG,WAS,7,00-0033282,WR,Curtis Samuel,Curtis,Samuel,Groin,None,Out,Groin,None,Did Not Participate In Practice,2021-10-22 18:02:48
1999,2021,REG,WAS,7,00-0036328,RB,Antonio Gibson,Antonio,Gibson,Shin,None,Questionable,Shin,None,Limited Participation in Practice,2021-10-22 18:02:30
2002,2021,REG,ARI,8,00-0035228,QB,Kyler Murray,Kyler,Murray,None,None,None,right Finger,None,Full Participation in Practice,2021-10-27 20:07:19
2007,2021,REG,ARI,8,00-0030564,WR,DeAndre Hopkins,DeAndre,Hopkins,Hamstring,None,Questionable,Hamstring,None,Did Not Participate In Practice,2021-10-27 20:08:47
2015,2021,REG,BUF,8,00-0035689,TE,Dawson Knox,Dawson,Knox,Hand,None,Out,Hand,None,Did Not Participate In Practice,2021-10-29 19:18:53
2042,2021,REG,CLE,8,00-0034791,RB,Nick Chubb,Nick,Chubb,None,None,None,Calf,None,Full Participation in Practice,2021-10-29 18:15:02
2045,2021,REG,CLE,8,00-0034855,QB,Baker Mayfield,Baker,Mayfield,None,None,None,left Shoulder,None,Full Participation in Practice,2021-10-29 18:14:03
2053,2021,REG,CLE,8,00-0036233,WR,Donovan Peoples-Jones,Donovan,Peoples-Jones,Groin,None,Out,Groin,None,Did Not Participate In Practice,2021-10-29 18:16:55
2066,2021,REG,DAL,8,00-0033077,QB,Dak Prescott,Dak,Prescott,Calf,None,Questionable,Calf,None,Limited Participation in Practice,2021-10-29 19:10:14
2080,2021,REG,DET,8,00-0035229,TE,T.J. Hockenson,T.J.,Hockenson,None,None,None,Ankle,Knee,Full Participation in Practice,2021-10-29 20:18:17
2084,2021,REG,DET,8,00-0036275,RB,D'Andre Swift,D'Andre,Swift,Groin,None,Questionable,Groin,None,Limited Participation in Practice,2021-10-29 20:17:15
2085,2021,REG,DET,8,00-0033948,RB,Jamaal Williams,Jamaal,Williams,Thigh,None,Questionable,Thigh,None,Limited Participation in Practice,2021-10-29 20:17:15
2096,2021,REG,HOU,8,00-0031236,WR,Brandin Cooks,Brandin,Cooks,None,None,None,Not injury related - resting player,None,Limited Participation in Practice,2021-10-27 20:17:46
2097,2021,REG,HOU,8,00-0033537,QB,Deshaun Watson,Deshaun,Watson,Not injury related - personal matter,None,Out,Not injury related - personal matter,None,Did Not Participate In Practice,2021-10-29 19:45:38
2103,2021,REG,IND,8,00-0034367,RB,Nyheim Hines,Nyheim,Hines,None,None,None,Ribs,None,Full Participation in Practice,2021-10-29 18:35:33
2104,2021,REG,IND,8,00-0036223,RB,Jonathan Taylor,Jonathan,Taylor,None,None,None,Ribs,None,Full Participation in Practice,2021-10-29 18:35:33
2121,2021,REG,KC,8,00-0030506,TE,Travis Kelce,Travis,Kelce,None,None,None,Neck,None,Full Participation in Practice,2021-10-30 19:45:20
2142,2021,REG,LAC,8,00-0033536,WR,Mike Williams,Mike,Williams,None,None,None,Knee,None,Full Participation in Practice,2021-10-29 19:48:08
2143,2021,REG,LAC,8,00-0033699,RB,Austin Ekeler,Austin,Ekeler,Hip,None,Questionable,Hip,None,Did Not Participate In Practice,2021-10-29 19:48:11
2145,2021,REG,MIA,8,00-0033119,QB,Jacoby Brissett,Jacoby,Brissett,None,None,None,Hamstring,None,Full Participation in Practice,2021-10-29 19:24:49
2151,2021,REG,MIA,8,00-0036212,QB,Tua Tagovailoa,Tua,Tagovailoa,None,None,None,Ribs,None,Full Participation in Practice,2021-10-29 19:24:49
2158,2021,REG,MIA,8,00-0031547,WR,DeVante Parker,DeVante,Parker,Shoulder,Hamstring,Questionable,Shoulder,Hamstring,Limited Participation in Practice,2021-10-29 19:27:44
2160,2021,REG,MIN,8,00-0034972,RB,Alexander Mattison,Alexander,Mattison,None,None,None,Shoulder,None,Full Participation in Practice,2021-10-29 17:32:47
2161,2021,REG,MIN,8,00-0030035,WR,Adam Thielen,Adam,Thielen,None,None,None,Foot,None,Full Participation in Practice,2021-10-29 17:32:47
2169,2021,REG,NE,8,00-0033307,WR,Kendrick Bourne,Kendrick,Bourne,Shoulder,None,Questionable,Shoulder,None,Limited Participation in Practice,2021-10-29 19:01:48
2176,2021,REG,NE,8,00-0033858,TE,Jonnu Smith,Jonnu,Smith,Shoulder,None,Questionable,Shoulder,None,Limited Participation in Practice,2021-10-29 19:01:48
2181,2021,REG,NO,8,00-0033357,QB,Taysom Hill,Taysom,Hill,Concussion,None,Out,Concussion,None,Did Not Participate In Practice,2021-10-29 19:53:35
2186,2021,REG,NO,8,00-0035215,WR,Deonte Harty,Deonte,Harty,Hamstring,None,Questionable,Hamstring,None,Limited Participation in Practice,2021-10-29 19:53:28
2187,2021,REG,NYG,8,00-0033881,TE,Evan Engram,Evan,Engram,None,None,None,Calf,None,Limited Participation in Practice,2021-10-30 16:35:14
2189,2021,REG,NYG,8,00-0034844,RB,Saquon Barkley,Saquon,Barkley,Ankle,None,Out,Ankle,None,Did Not Participate In Practice,2021-10-30 16:35:37
2196,2021,REG,NYG,8,00-0036913,WR,Kadarius Toney,Kadarius,Toney,Ankle,None,Questionable,Ankle,None,Limited Participation in Practice,2021-10-30 16:35:30
